left_row_id,right_row_id,left_id,left_title,right_id,right_title,jaccard_est,decision
2890,3052,r02890,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2890,3083,r02890,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2890,3163,r02890,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2890,3286,r02890,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2890,3323,r02890,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2890,3348,r02890,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2902,2906,r02902,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2902,2967,r02902,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2902,3004,r02902,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2902,3052,r02902,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.7656,NEAR_DUP_REJECT
2902,3163,r02902,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2902,3286,r02902,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2902,3323,r02902,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2902,3348,r02902,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2906,2967,r02906,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2906,3004,r02906,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2906,3052,r02906,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2906,3083,r02906,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2906,3163,r02906,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2906,3286,r02906,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2906,3323,r02906,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2906,3348,r02906,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2906,3374,r02906,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2967,3004,r02967,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2967,3052,r02967,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2967,3083,r02967,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
2967,3163,r02967,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2967,3286,r02967,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2967,3323,r02967,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2967,3348,r02967,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2967,3374,r02967,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2989,3348,r02989,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.4062,NEAR_DUP_REJECT
2989,3360,r02989,Tech Media & Telecom Roundup: Market Talk,r03360,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2989,3439,r02989,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
3004,3052,r03004,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
3004,3083,r03004,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
3004,3163,r03004,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
3004,3286,r03004,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
3004,3323,r03004,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
3004,3348,r03004,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
3004,3374,r03004,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
3052,3163,r03052,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
3052,3286,r03052,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
3052,3323,r03052,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
3052,3348,r03052,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
3083,3163,r03083,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
3083,3286,r03083,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
3083,3323,r03083,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.7969,NEAR_DUP_REJECT
3083,3348,r03083,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
3083,3374,r03083,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
3127,3288,r03127,Meta launches subscription service in US,r03288,Meta launches subscription service in US,0.8594,NEAR_DUP_MERGE
3145,4401,r03145,DOD Requests Commercial Tech Ideas for Countering Multi-Domain Uncrewed Systems,r04401,Army Previews Information Network Support Requirement,0.5156,NEAR_DUP_REJECT
3163,3286,r03163,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
3163,3323,r03163,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
3163,3348,r03163,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
3271,3314,r03271,Technology News,r03314,Technology News,0.75,NEAR_DUP_REJECT
3286,3323,r03286,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
3286,3348,r03286,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
3286,3374,r03286,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
3290,3412,r03290,Stock market today: Wall Street is mixed; Big Tech climbs,r03412,Stock market today: Wall Street is mixed; Big Tech climbs,0.9375,NEAR_DUP_MERGE
3323,3348,r03323,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
3323,3374,r03323,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
3325,3883,r03325,Spam calls/texts have increased so can they be stopped?,r03883,Spam calls/texts have increased so can they be stopped?,0.8906,NEAR_DUP_MERGE
3340,3866,r03340,Top 20 Information Technology Countries in the World,r03866,Top 20 Information Technology Countries in the World,0.5781,NEAR_DUP_REJECT
3348,3360,r03348,Tech Media & Telecom Roundup: Market Talk,r03360,Tech Media & Telecom Roundup: Market Talk,0.3906,NEAR_DUP_REJECT
3348,3374,r03348,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
3348,3439,r03348,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.3906,NEAR_DUP_REJECT
3360,3439,r03360,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
3538,3706,r03538,Hospital computer systems in 5 states hit by cyberattack,r03706,Hospital computer system in Texas hit by cyberattack,0.7812,NEAR_DUP_REJECT
3732,3887,r03732,Best Gaming Laptops From CES 2023 So Far,r03887,Best Gaming Laptops at CES From Performance Beasts to Budget Gems,0.8281,NEAR_DUP_REJECT
3795,4372,r03795,Knicks rally to beat Pacers 109-106 for 7th straight victory,r04372,Knicks rally to beat Pacers 109-106 for 7th straight victory,0.9844,NEAR_DUP_MERGE
4094,4766,r04094,UKG Celebrates 2022 Technology and Service Partners of the Year,r04766,UKG Celebrates 2022 Technology and Service Partners of the Year,0.6875,NEAR_DUP_REJECT
4096,4363,r04096,Telephone and Texting Compliance News: Regulatory Update — FCC Extends STIR/SHAK,r04363,Telephone and Texting Compliance News: Regulatory Update — Industry Traceback Gr,0.625,NEAR_DUP_REJECT
